Name,Color,Current price,Price with citilink card,Product code,Url
Ноутбук DELL Vostro 3510,серый,46 990,46 890,3510-4893,https://www.citilink.ru/product/noutbuk-dell-vostro-3510-i3-1115g4-4gb-ssd256gb-15-6-fhd-w11-silver-1648068/
Ноутбук DELL Vostro 3510,черный,46 990,46 890,3510-4909,https://www.citilink.ru/product/noutbuk-dell-vostro-3510-i3-1115g4-4gb-ssd256gb-15-6-fhd-w11-black-1648067/
Ноутбук DELL Vostro 3515,серый,39 990,39 890,3515-5371,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ryzen-3-3250u-8gb-ssd256gb-15-6-fhd-lin-grey-1646602/
Ноутбук DELL Vostro 3515,черный,39 990,39 890,3515-5388,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ryzen-3-3250u-8gb-ssd256gb-15-6-fhd-lin-black-1646597/
Ноутбук DELL Vostro 5402,золотистый,59 990,59 890,5402-4572,https://www.citilink.ru/product/noutbuk-dell-vostro-5402-i5-1135g7-8gb-ssd256gb-14-fhd-w11-gold-1646198/
Ноутбук DELL Vostro 3400,черный,59 990,59 890,3400-4565,https://www.citilink.ru/product/noutbuk-dell-vostro-3400-i5-1135g7-8gb-ssd512gb-mx330-2gb-14-fhd-w11-b-1644032/
Ноутбук DELL Inspiron 7400,серебристый,69 990,69 890,7400-9607,https://www.citilink.ru/product/noutbuk-dell-inspiron-7400-i5-1135g7-8gb-ssd256gb-14-5-wva-qhd-w11-sil-1643805/
Ноутбук DELL G15 5511,серый,89 990,89 890,G515-1366,https://www.citilink.ru/product/noutbuk-dell-g15-5511-i5-11400h-8gb-ssd512gb-rtx-3050-ti-4gb-15-6-fhd-1643779/
Ноутбук HP Pavilion 15-eg0065ur,серебристый,59 990,59 890,2X2U1EA,https://www.citilink.ru/product/noutbuk-hp-pavilion-15-eg0065ur-i3-1115g4-8gb-ssd256gb-15-6-ips-fhd-w1-1643274/
Ноутбук HP 14s-dq0046ur,белый,29 990,29 890,3B3L7EA,https://www.citilink.ru/product/noutbuk-hp-14s-dq0046ur-pen-n5030-4gb-ssd256gb-605-14-ips-fhd-dos3-0-w-1643246/
Ноутбук HP 14s-dq3002ur,черный,42 990,42 890,3E7Y2EA,https://www.citilink.ru/product/noutbuk-hp-14s-dq3002ur-cel-n4500-4gb-ssd128gb-14-hd-w10-black-1643240/
Ноутбук HP 15s-eq1275ur,серебристый,37 990,37 890,2X0M6EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1275ur-ath-sil-3050u-4gb-ssd256gb-15-6-ips-fhd-w10-si-1643236/
Ноутбук HP 14s-dq2012ur,черный,44 990,44 890,2X1P8EA,https://www.citilink.ru/product/noutbuk-hp-14s-dq2012ur-pg-7505-4gb-ssd256gb-14-ips-fhd-dos3-0-black-1643187/
Ноутбук HP 17-cp0091ur,черный,33 990,33 890,4D4B5EA,https://www.citilink.ru/product/noutbuk-hp-17-cp0091ur-ath-sil-3050u-4gb-ssd256gb-17-3-hd-dos3-0-black-1643067/
Ноутбук HP 14s-dq3004ur,черный,26 990,26 890,3E7L8EA,https://www.citilink.ru/product/noutbuk-hp-14s-dq3004ur-cel-n4500-4gb-ssd256gb-14-hd-dos3-0-black-1643065/
Ноутбук HP 15s-eq1320ur,серый,39 990,39 890,3B2W8EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1320ur-ath-gl-3150u-4gb-ssd128gb-15-6-ips-fhd-w10-gre-1643057/
Ноутбук DELL G3 3500,черный,89 990,89 890,G315-9522,https://www.citilink.ru/product/noutbuk-dell-g3-3500-i7-10750h-8gb-ssd512gb-gtx-1660-ti-6gb-15-6-fhd-w-1643026/
Ноутбук DELL Vostro 3515,черный,31 990,31 890,3515-5326,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ath-sil-3050u-4gb-ssd128gb-15-6-hd-w11-black-1639917/
Ноутбук DELL Vostro 3515,черный,27 990,27 890,3515-5319,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ath-sil-3050u-4gb-ssd128gb-15-6-hd-lin-black-1639915/
Ноутбук DELL Vostro 3515,черный,85 990,85 890,3515-5609,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ryzen-7-3700u-16gb-ssd512gb-vega-10-15-6-fhd-1639898/
Ноутбук HP 17-cp0140ur,серебристый,75 990,75 890,61R60EA,https://www.citilink.ru/product/noutbuk-hp-17-cp0140ur-ryzen-5-5500u-8gb-ssd512gb-17-3-ips-fhd-w11-sil-1638965/
Ноутбук HP 17-cp0139ur,серебристый,99 990,99 890,61R59EA,https://www.citilink.ru/product/noutbuk-hp-17-cp0139ur-ryzen-5-5500u-16gb-ssd1tb-17-3-ips-fhd-w11-silv-1638963/
Ноутбук HP 15s-fq2118ur,серебристый,99 990,99 890,61R80EA,https://www.citilink.ru/product/noutbuk-hp-15s-fq2118ur-i7-1165g7-16gb-ssd512gb-15-6-ips-fhd-w11-silve-1638953/
Ноутбук HP 15s-fq2115ur,серебристый,54 990,54 890,61R53EA,https://www.citilink.ru/product/noutbuk-hp-15s-fq2115ur-i3-1125g4-8gb-ssd512gb-15-6-ips-fhd-w11-silver-1638947/
Ноутбук HP 15s-eq2134ur,серебристый,79 990,79 890,61S04EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq2134ur-ryzen-5-5500u-16gb-ssd512gb-15-6-ips-fhd-w11-s-1638944/
Ноутбук DELL Vostro 3515,черный,77 990,77 890,3515-0284,https://www.citilink.ru/product/noutbuk-dell-vostro-3515-ryzen-7-3700u-8gb-ssd512gb-vega-10-15-6-wva-f-1638493/
Ноутбук DELL Vostro 3510,черный,79 990,79 890,3510-0147,https://www.citilink.ru/product/noutbuk-dell-vostro-3510-i5-1135g7-8gb-ssd256gb-mx350-2gb-15-6-wva-fhd-1638452/
Ноутбук DELL Vostro 5415,серый,79 990,79 890,5415-9738,https://www.citilink.ru/product/noutbuk-dell-vostro-5415-ryzen-3-5300u-8gb-ssd512gb-14-wva-fhd-w10prou-1638194/
Ноутбук DELL Inspiron 3511,черный,69 990,69 790,3511-1021,https://www.citilink.ru/product/noutbuk-dell-inspiron-3511-i7-1165g7-8gb-ssd512gb-15-6-fhd-lin-black-1636603/
Ноутбук Lenovo Thinkbook 15 G2 ITL,серый,59 990,59 890,20VE00UBRU,https://www.citilink.ru/product/noutbuk-lenovo-thinkbook-15-g2-itl-i3-1115g4-8gb-ssd256gb-15-6-fhd-w11-1634991/
Ноутбук GIGABYTE Aorus 17G KD-72RU325SD,черный,165 990,165 890,KD-72RU325SD,https://www.citilink.ru/product/noutbuk-gigabyte-aorus-17g-kd-72ru325sd-i7-11800h-16gb-ssd512gb-rtx-30-1629650/
Ноутбук ASUS Zenbook 13 OLED UX325EA-KG758,серый,79 990,79 890,90NB0SL1-M00E90,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux325ea-kg235-i5-1135g7-8gb-ssd512gb-13-3-oled-fh-1627659/
Ноутбук ASUS VivoBook A543MA-GQ1260T,серый,26 990,26 890,90NB0IR7-M25440,https://www.citilink.ru/product/noutbuk-asus-vivobook-a543ma-gq1260t-cel-n4020-4gb-ssd128gb-605-15-6-h-1625869/
Ультрабук Acer Swift X SFX14-41G-R16C,золотистый,117 030,114 150,NX.AU6ER.002,https://www.citilink.ru/product/ultrabuk-acer-swift-x-sfx14-41g-r16c-ryzen-5-5600u-16gb-ssd512gb-rtx-3-1625395/
Ноутбук Acer Aspire 5 A514-54-39D2,черный,47 990,47 890,NX.A22ER.00M,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a514-54-39d2-i3-1115g4-8gb-ssd512gb-14-ips-fhd-w-1625360/
Ноутбук Apple MacBook Pro,серебристый,639 990,639 890,Z15K0007R,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-max-10-core-64gb-ssd1tb-32-core-gpu-14-2-1623766/
Ноутбук Apple MacBook Pro,серебристый,609 990,609 890,Z15K0007M,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-max-10-core-64gb-ssd1tb-24-core-gpu-14-2-1623764/
Ноутбук Apple MacBook Pro,серый космос,511 990,511 890,Z15H0007E,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-max-10-core-64gb-ssd1tb-32-core-gpu-14-2-1623754/
Ноутбук Apple MacBook Pro,серый космос,349 990,349 890,Z15G000CD,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-pro-8-core-16gb-ssd1tb-14-core-gpu-14-2-r-1623625/
Ноутбук Apple MacBook Pro,серый космос,598 990,598 890,Z14W0007A,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-max-10-core-32gb-ssd1tb-24-core-gpu-16-2-1623572/
Ноутбук Apple MacBook Pro,серебристый,589 990,589 890,Z14Y0008D,https://www.citilink.ru/product/noutbuk-apple-macbook-pro-m1-max-10-core-32gb-ssd512gb-24-core-gpu-16-1623419/
Ультрабук Lenovo Yoga Slim7 Pro 14ACH5,серебристый,109 990,109 890,82MS0085RU,https://www.citilink.ru/product/ultrabuk-lenovo-yoga-slim7-pro-14ach5-ryzen-7-5800h-16gb-ssd1tb-14-2-8-1620000/
Ультрабук Lenovo Yoga Slim7 13ACN5,серый,89 990,89 890,82CY002SRU,https://www.citilink.ru/product/ultrabuk-lenovo-yoga-slim7-13acn5-ryzen-7-5800u-16gb-ssd1tb-13-3-qhd-w-1619620/
Ультрабук Lenovo Yoga Slim7 13ACN5,серый,69 990,69 890,82CY002QRU,https://www.citilink.ru/product/ultrabuk-lenovo-yoga-slim7-13acn5-ryzen-5-5600u-8gb-ssd256gb-13-3-qhd-1619607/
Ноутбук ASUS Vivobook Go 15 E510MA-BQ579W,черный,37 120,36 210,90NB0Q65-M14810,https://www.citilink.ru/product/noutbuk-asus-vivobook-e510ma-bq579w-pen-n5030-4gb-ssd128gb-15-6-ips-fh-1618457/
Ноутбук ASUS Vivobook Go 15 E510MA-BQ859W,черный,28 990,28 890,90NB0Q65-M000T0,https://www.citilink.ru/product/noutbuk-asus-vivobook-e510ma-bq859w-cel-n4020-4gb-ssd128gb-15-6-ips-fh-1618454/
Ноутбук ASUS Expertbook B1500CEAE-BQ1736R,черный,60 909,60 809,90NX0441-M21000,https://www.citilink.ru/product/noutbuk-asus-b1500ceae-bq1736r-i3-1115g4-8gb-ssd256gb-15-6-ips-fhd-w10-1618416/
Ноутбук ASUS Expertbook B5302CEA-KG0361T,черный,64 590,64 490,90NX03S1-M04470,https://www.citilink.ru/product/noutbuk-asus-b5302cea-kg0361t-i3-1115g4-8gb-ssd256gb-13-3-oled-fhd-w10-1618414/
Ноутбук Huawei MateBook B3-410,серый,116 000,115 900,53012KFU,https://www.citilink.ru/product/noutbuk-huawei-matebook-b3-410-i5-10210u-8gb-ssd512gb-620-14-w10pro-1613419/
Ноутбук MSI Prestige 14 A11SC-079RU,белый,110 490,110 390,9S7-14C511-079,https://www.citilink.ru/product/noutbuk-msi-prestige-14-a11sc-079ru-i7-1195g7-16gb-ssd1tb-gtx-1650-4gb-1612537/
Ноутбук MSI GF63 Thin 11UC-218XRU,черный,99 990,99 890,9S7-16R612-218,https://www.citilink.ru/product/noutbuk-msi-gf63-thin-11uc-218xru-i7-11800h-8gb-ssd512gb-rtx-3050-4gb-1612445/
Ноутбук-трансформер Lenovo Yoga 7 14ITL5,серый,89 990,89 890,82BH00F5RU,https://www.citilink.ru/product/transformer-lenovo-yoga-7-14itl5-i5-1135g7-8gb-ssd512gb-14-touch-fhd-w-1611849/
Ноутбук Acer Extensa 15 EX215-32-C4RG,черный,32 990,32 890,NX.EGNER.00D,https://www.citilink.ru/product/noutbuk-acer-extensa-15-ex215-32-c4rg-cel-n5100-4gb-ssd128gb-600-15-6-1611569/
Ноутбук Lenovo V15-ADA,серый,44 990,44 790,82C700LERU,https://www.citilink.ru/product/noutbuk-lenovo-v15-ada-ryzen-3-3250u-8gb-ssd256gb-15-6-tn-hd-dos-grey-1611172/
Ноутбук Lenovo V15 G2 ALC,черный,55 770,54 390,82KD002URU,https://www.citilink.ru/product/noutbuk-lenovo-v15-g2-alc-ryzen-3-5300u-8gb-ssd256gb-15-6-tn-fhd-noos-1610951/
Ноутбук HP 17-cp0092ur,черный,39 990,39 890,4D4B6EA,https://www.citilink.ru/product/noutbuk-hp-17-cp0092ur-3020e-4gb-ssd256gb-17-3-hd-dos3-0-black-1605355/
Ноутбук HP 15s-eq1321ur,серый,34 990,34 890,3B2W9EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1321ur-ath-sil-3050u-4gb-ssd128gb-15-6-ips-fhd-w10-gr-1605331/
Ноутбук HP 15s-eq1318ur,серый,52 900,52 860,3B2W6EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1318ur-3020e-8gb-ssd256gb-15-6-ips-fhd-w10-grey-1605330/
Ноутбук HP 15s-eq1145ur,серый,39 990,39 890,22Q28EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1145ur-3020e-4gb-ssd256gb-15-6-ips-fhd-w10-grey-1605329/
Ноутбук HP 15s-eq1322ur,серый,33 990,33 890,3B2X0EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1322ur-3020e-8gb-ssd256gb-15-6-ips-fhd-dos3-0-grey-1605327/
Ноутбук HP 15-dw1045ur,серый,36 990,36 890,22N46EA,https://www.citilink.ru/product/noutbuk-hp-15-dw1045ur-pg-6405u-4gb-ssd256gb-15-6-ips-fhd-dos-grey-1605187/
Ноутбук HP 250 G8,темно-серебристый,30 990,30 890,3A5Y2EA,https://www.citilink.ru/product/noutbuk-hp-250-g8-pen-n5030-4gb-ssd128gb-15-6-sva-fhd-w10pro64-1605158/
Ноутбук Lenovo V15-IGL,серый,21 990,21 890,82C30027RU,https://www.citilink.ru/product/noutbuk-lenovo-v15-igl-cel-n4020-4gb-ssd128gb-15-6-fhd-noos-black-1601149/
Ноутбук Lenovo V15-ADA,серый,25 990,25 890,82C7008QRU,https://www.citilink.ru/product/noutbuk-lenovo-v15-ada-ath-sil-3050u-4gb-ssd128gb-15-6-fhd-dos-grey-1601148/
Ноутбук Lenovo Thinkbook 15 G2 ITL,серый,99 990,99 890,20VE00RERU,https://www.citilink.ru/product/noutbuk-lenovo-thinkbook-15-g2-itl-i7-1165g7-8gb-1tb-ssd256gb-15-6-fhd-1593694/
Ноутбук Lenovo Thinkbook 15 G2 ITL,серый,79 990,79 890,20VE00RWRU,https://www.citilink.ru/product/noutbuk-lenovo-thinkbook-15-g2-itl-i5-1135g7-8gb-ssd256gb-15-6-fhd-w10-1593692/
Ноутбук Lenovo Thinkbook 15 G2 ITL,серый,49 990,49 890,20VE00RCRU,https://www.citilink.ru/product/noutbuk-lenovo-thinkbook-15-g2-itl-i3-1115g4-8gb-ssd256gb-15-6-fhd-noo-1593616/
Ноутбук ASUS Vivobook Go 14 E410MA-EK1327T,черный,22 990,22 890,90NB0Q15-M36210,https://www.citilink.ru/product/noutbuk-asus-e410ma-ek1327t-cel-n4020-4gb-600-14-fhd-w10-black-1593242/
Ноутбук ASUS Expertbook L1500CDA-BQ0642,черный,44 590,44 490,90NX0401-M06750,https://www.citilink.ru/product/noutbuk-asus-expertbook-l1500cda-bq0642-ryzen-3-3250u-8gb-ssd512gb-15-1590725/
Ноутбук ASUS Expertbook L1500CDA-BQ0460R,черный,49 990,49 890,90NX0401-M04910,https://www.citilink.ru/product/noutbuk-asus-expertbook-l1500cda-bq0460r-ryzen-3-3250u-8gb-ssd256gb-15-1590722/
Ноутбук HP 15s-eq1279ur,белый,34 990,34 890,2X0N9EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1279ur-ath-gl-3150u-4gb-ssd256gb-15-6-ips-fhd-dos-whi-1590625/
Ноутбук HP 15s-eq1155ur,серый,49 990,49 890,22R07EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1155ur-ath-sil-3050u-8gb-ssd256gb-15-6-ips-fhd-w10-gr-1590606/
Ноутбук HP 15s-eq1148ur,серый,30 990,30 890,22Q03EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1148ur-ath-sil-3050u-4gb-ssd256gb-15-6-ips-fhd-w10-gr-1590604/
Ноутбук ASUS Zenbook UX482EG-HY289T,синий,118 990,118 890,90NB0S51-M05330,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux482eg-hy289t-i5-1135g7-16gb-ssd512gb-32gb-mx450-1583537/
Ноутбук ASUS VivoBook K513EA-BQ2164,черный,69 990,69 890,90NB0SG1-M37120,https://www.citilink.ru/product/noutbuk-asus-k513ea-bq2164-i7-1165g7-16gb-ssd512gb-15-6-ips-fhd-noos-1583447/
Ноутбук ASUS Vivobook Go 15 E510MA-BQ590W,синий,29 990,29 890,90NB0Q64-M000Y0,https://www.citilink.ru/product/noutbuk-asus-vivobook-e510ma-bq590w-cel-n4020-4gb-ssd256gb-15-6-ips-fh-1583408/
Ноутбук ASUS Vivobook Go 15 E510KA-EJ073,черный,26 990,26 890,90NB0UJ5-M01750,https://www.citilink.ru/product/noutbuk-asus-vivobook-e510ka-ej073-cel-n4500-4gb-ssd256gb-15-6-tn-fhd-1583402/
Ноутбук ASUS Vivobook Go 15 E510KA-EJ072W,черный,22 990,22 890,90NB0UJ5-M01740,https://www.citilink.ru/product/noutbuk-asus-vivobook-e510ka-ej072w-cel-n4500-4gb-ssd128gb-15-6-tn-fhd-1583401/
Ноутбук ASUS Vivobook Go 14 E410MA-BV1183W,черный,22 990,22 890,90NB0Q15-M40390,https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-bv1183w-cel-n4020-4gb-ssd128gb-14-tn-hd-w-1583399/
Ноутбук ASUS Vivobook Go 14 E410MA-BV1521W,черный,23 990,23 890,90NB0Q15-M40360,https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-bv1521w-pen-n5030-4gb-ssd128gb-14-tn-hd-w-1583397/
Ноутбук ASUS Vivobook Go 14 E410MA-EK1437W,черный,24 990,24 890,90NB0Q15-M40370,https://www.citilink.ru/product/noutbuk-asus-vivobook-e410ma-ek1437w-pen-n5030-4gb-ssd128gb-14-tn-fhd-1583394/
Ноутбук ASUS X515JF-BR240T,серый,36 990,36 890,90NB0SW1-M000B0,https://www.citilink.ru/product/noutbuk-asus-x515jf-br240t-pen-6805-4gb-ssd256gb-mx130-2gb-15-6-hd-w10-1583334/
Ноутбук ASUS VivoBook 15 OLED M513UA-L1179W,черный,65 990,65 890,90NB0TP1-M06500,https://www.citilink.ru/product/noutbuk-asus-m513ua-l1179w-i7-5500u-8gb-ssd512gb-15-6-oled-fhd-w11-bla-1583126/
Ноутбук ASUS Vivobook Pro 14X OLED N7400PC-KM024W,серебристый,89 990,89 890,90NB0U44-M02770,https://www.citilink.ru/product/noutbuk-asus-n7400pc-km024w-i5-11300h-8gb-ssd512gb-rtx-3050-4gb-14-ole-1583102/
Ноутбук ASUS Vivobook Pro 14X OLED N7400PC-KM059,серебристый,99 990,99 890,90NB0U44-M01450,https://www.citilink.ru/product/noutbuk-asus-n7400pc-km128-i5-11300h-16gb-ssd512gb-rtx-3050-4gb-14-ole-1583098/
Ноутбук ASUS Zenbook UX325EA-KG446W,серый,59 990,59 890,90NB0SL1-M11170,https://www.citilink.ru/product/noutbuk-asus-ux325ea-kg446w-i5-1135g7-8gb-ssd256gb-13-3-oled-fhd-w11-1583082/
Ноутбук ASUS Vivobook 15 X515EA-BQ1461W,серый,43 990,43 890,90NB0TY1-M25480,https://www.citilink.ru/product/noutbuk-asus-x515ea-bq1461w-pg-7505-8gb-ssd256gb-15-6-ips-fhd-w11-1583072/
Ноутбук ASUS X415EA-EK945W,серый,27 990,27 890,90NB0TT2-M15930,https://www.citilink.ru/product/noutbuk-asus-x415ea-ek945w-pg-7505-4gb-ssd128gb-14-tn-fhd-w11-grey-1582995/
Ноутбук ASUS X415EA-EB936W,серый,38 990,38 890,90NB0TT2-M15430,https://www.citilink.ru/product/noutbuk-asus-x415ea-eb936w-i3-1115g4-4gb-ssd256gb-14-tn-fhd-w11-grey-1582990/
Ноутбук DELL Vostro 5402,золотистый,75 990,75 890,5402-7173,https://www.citilink.ru/product/noutbuk-dell-vostro-5402-i7-1165g7-8gb-ssd1tb-mx330-2gb-14-fhd-lin-gol-1582084/
Ноутбук DELL G15 5510,темно-серый,89 990,89 890,G515-7135,https://www.citilink.ru/product/noutbuk-dell-g15-5510-i7-10870h-8gb-ssd512gb-rtx-3050-4gb-15-6-fhd-w10-1582073/
Ноутбук HP 245 G8,темно-серебристый,49 990,49 890,43W89EA,https://www.citilink.ru/product/noutbuk-hp-245-g8-ryzen-3-5300u-8gb-ssd256gb-14-fhd-w10pro64-dk-silver-1580218/
Ноутбук ASUS L210MA-GJ246T,черный,21 990,21 890,90NB0R44-M09100,https://www.citilink.ru/product/noutbuk-asus-l210ma-gj246t-cel-n4020-4gb-600-11-6-hd-w10-black-1579465/
Ноутбук ASUS X515JF-BR326T,серебристый,37 990,37 890,90NB0SW2-M05830,https://www.citilink.ru/product/noutbuk-asus-x515jf-br326t-pen-6805-4gb-ssd256gb-mx130-2gb-15-6-tn-hd-1564798/
Ноутбук-трансформер Lenovo Yoga 6 13ALC6,синий,65 990,65 890,82ND00DDRU,https://www.citilink.ru/product/noutbuk-lenovo-yoga-6-13alc6-i7-5500u-8gb-ssd256gb-13-3-fhd-w10-blue-1561419/
Ноутбук DELL G15 5511,серый,99 990,99 890,G515-7555,https://www.citilink.ru/product/noutbuk-dell-g15-5511-i7-11800h-8gb-ssd512gb-rtx-3050-4gb-15-6-fhd-w10-1560252/
Ноутбук DELL G15 5511,серый,93 990,93 890,G515-0228,https://www.citilink.ru/product/noutbuk-dell-g15-5511-i5-11400h-8gb-ssd512gb-rtx-3050-ti-4gb-15-6-fhd-1560250/
Ноутбук HP Omen 16-b0032ur,черный,159 990,159 890,4E1R6EA,https://www.citilink.ru/product/noutbuk-hp-omen-16-b0032ur-i7-11800h-16gb-ssd1tb-rtx-3060-6gb-16-1-ips-1552186/
Ноутбук HP Aero 13-be0047ur,серебристый,79 990,79 890,4E0Z1EA,https://www.citilink.ru/product/noutbuk-hp-aero-13-be0047ur-i7-5600u-8gb-ssd512gb-13-3-ips-wqxga-w10-s-1551523/
Ноутбук HP 15s-eq1104ur,серебристый,49 990,49 890,4E0V7EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1104ur-ryzen-3-3250u-8gb-ssd512gb-15-6-ips-fhd-dos3-0-1551450/
Ноутбук HP Pavilion Gaming 15-dk2052ur,черный,85 990,85 890,4E1H7EA,https://www.citilink.ru/product/noutbuk-hp-pavilion-gaming-15-dk2052ur-i5-11300h-8gb-ssd256gb-rtx-3050-1551424/
Ноутбук HP Victus 16-e0087ur,синий,106 990,106 890,4M085EA,https://www.citilink.ru/product/noutbuk-hp-victus-16-e0087ur-ryzen-5-5600h-16gb-ssd512gb-rx5500m-4gb-1-1551408/
Ноутбук HP Victus 16-d0055ur,темно-серебристый,103 990,103 890,4E1S7EA,https://www.citilink.ru/product/noutbuk-hp-victus-16-d0055ur-i5-11400-16gb-ssd512gb-gtx-1650-4gb-16-1-1551388/
Ноутбук HP Victus 16-d0052ur,темно-серебристый,155 990,155 890,4E0X4EA,https://www.citilink.ru/product/noutbuk-hp-victus-16-d0052ur-i5-11400-16gb-ssd512gb-rtx-3050-4gb-16-1-1551385/
Ноутбук HP Victus 16-d0048ur,темно-серебристый,136 990,136 890,4E0X0EA,https://www.citilink.ru/product/noutbuk-hp-victus-16-d0048ur-i5-11400-16gb-ssd512gb-rtx-3060-6gb-16-1-1551381/
Ноутбук HP 17-cp0071ur,черный,31 990,31 890,4L5W5EA,https://www.citilink.ru/product/noutbuk-hp-17-cp0071ur-3020e-4gb-ssd256gb-17-3-sva-hd-w10-black-1550120/
Ноутбук HP 15s-eq1382ur,черный,31 990,31 890,4L5T2EA,https://www.citilink.ru/product/noutbuk-hp-15s-eq1382ur-ryzen-3-3250u-4gb-ssd128gb-15-6-sva-fhd-w10-bl-1550060/
Ноутбук HP 15-dw1214ur,черный,37 990,37 890,4L5Y7EA,https://www.citilink.ru/product/noutbuk-hp-15-dw1214ur-i3-10110u-4gb-ssd128gb-15-6-sva-fhd-w10-black-1550037/
Ноутбук HP ProBook 455 G8,серебристый,69 990,69 890,43A29EA,https://www.citilink.ru/product/noutbuk-hp-probook-455-g8-ryzen-5-5600u-8gb-ssd256gb-15-6-uwva-fhd-w10-1546775/
Ноутбук DELL Inspiron 7400,серебристый,80 990,80 890,7400-4946,https://www.citilink.ru/product/noutbuk-dell-inspiron-7400-i7-1165g7-8gb-ssd512gb-14-5-qhd-w10-silver-1534298/
Ноутбук DELL Inspiron 7400,серебристый,71 990,71 890,7400-4939,https://www.citilink.ru/product/noutbuk-dell-inspiron-7400-i5-1135g7-8gb-ssd256gb-14-5-qhd-w10-silver-1534297/
Ноутбук DELL G15 5510,темно-серый,95 990,95 890,G515-0007,https://www.citilink.ru/product/noutbuk-dell-g15-5510-i7-10870h-8gb-ssd512gb-rtx-3050-ti-4gb-15-6-fhd-1534286/
Ноутбук ASUS Zenbook 14X OLED UX5400EA-KN272W,серый,99 990,99 890,90NB0TA3-M002S0,https://www.citilink.ru/product/noutbuk-asus-ux5400ea-l7046t-i5-1135g7-8gb-ssd512gb-14-oled-wqxga-w10-1523019/
Ноутбук MSI Pulse GL66 11UDK-417RU,серый,109 990,109 890,9S7-158224-417,https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-11udk-i7-11800h-8gb-ssd512gb-rtx-3050-ti-4gb-15-1523004/
Ноутбук MSI Pulse GL66 11UCK-421RU,серый,105 490,105 390,9S7-158224-421,https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-11uck-i7-11800h-8gb-ssd512gb-rtx-3050-4gb-15-6-1523000/
Ноутбук-трансформер ASUS Zenbook 14 Flip OLED UP5401EA-KN034T,серый,109 990,109 890,90NB0V41-M00670,https://www.citilink.ru/product/noutbuk-asus-up5401ea-kn034t-i5-1135g7-16gb-ssd1tb-14-oled-touch-wqxga-1522964/
Ноутбук MSI Pulse GL66 11UDK-418RU,серый,102 490,102 390,9S7-158224-418,https://www.citilink.ru/product/noutbuk-msi-pulse-gl66-11udk-i5-11400h-8gb-ssd512gb-rtx-3050-ti-4gb-15-1522774/
Ноутбук-трансформер ASUS ZenBook Flip S 13 OLED UX371EA-HL144T,черный,100 990,100 890,90NB0RZ2-M02500,https://www.citilink.ru/product/noutbuk-asus-zenbook-ux371ea-hl144t-i5-1135g7-8gb-ssd512gb-13-3-oled-t-1522569/
Ноутбук Acer Aspire 5 A515-45-R8Q8,черный,69 990,69 890,NX.A85ER.008,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-45-r8q8-ryzen-7-5700u-8gb-ssd512gb-15-6-ips-1521515/
Ноутбук Acer Aspire 5 A515-45-R11B,черный,59 990,59 890,NX.A85ER.00Q,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-45-r11b-ryzen-5-5500u-8gb-ssd512gb-15-6-ips-1521478/
Ноутбук Acer Aspire 5 A515-45-R1KM,черный,49 990,49 890,NX.A7ZER.001,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-45-r1km-ryzen-3-5300u-8gb-ssd256gb-15-6-fhd-1521476/
Ноутбук Acer Aspire 5 A515-45-R8V5,серебристый,58 590,58 490,NX.A84ER.00G,https://www.citilink.ru/product/noutbuk-acer-aspire-5-a515-45-r8v5-ryzen-5-5500u-16gb-ssd512gb-15-6-ip-1521438/
Ноутбук Acer Aspire 1 A114-33-P07T,серебристый,22 990,22 890,NX.A7VER.00K,https://www.citilink.ru/product/noutbuk-acer-aspire-1-a114-33-p07t-pen-n6000-4gb-emmc128gb-14-ips-fhd-1520999/
